,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_20_FastText_historicalVAD.tsv,0.8763,0.0,0.6484,0.0,0.7284,0.0,0.751
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_21_FastText_historicalVAD.tsv,0.8631,0.0,0.6874,0.0,0.746,0.0,0.7655
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_22_FastText_historicalVAD.tsv,0.8883,0.0,0.6921,0.0,0.7065,0.0,0.7623
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_23_FastText_historicalVAD.tsv,0.8679,0.0,0.6861,0.0,0.7211,0.0,0.7584
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_24_FastText_historicalVAD.tsv,0.8674,0.0,0.7158,0.0,0.745,0.0,0.776
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_25_FastText_historicalVAD.tsv,0.8689,0.0,0.6905,0.0,0.7507,0.0,0.7701
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_26_FastText_historicalVAD.tsv,0.8732,0.0,0.6913,0.0,0.7533,0.0,0.7726
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_27_FastText_historicalVAD.tsv,0.869,0.0,0.658,0.0,0.6905,0.0,0.7392
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_28_FastText_historicalVAD.tsv,0.8655,0.0,0.6329,0.0,0.7398,0.0,0.7461
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_29_FastText_historicalVAD.tsv,0.882,0.0,0.679,0.0,0.692,0.0,0.751
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_2_FastText_historicalVAD.tsv,0.8556,0.0,0.6957,0.0,0.7537,0.0,0.7683
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_30_FastText_historicalVAD.tsv,0.8872,0.0,0.6721,0.0,0.7327,0.0,0.764
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_31_FastText_historicalVAD.tsv,0.8555,0.0,0.662,0.0,0.7388,0.0,0.7521
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_32_FastText_historicalVAD.tsv,0.8501,0.0,0.6652,0.0,0.7017,0.0,0.739
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_33_FastText_historicalVAD.tsv,0.8719,0.0,0.7072,0.0,0.7282,0.0,0.7691
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_34_FastText_historicalVAD.tsv,0.8863,0.0,0.6476,0.0,0.7603,0.0,0.7647
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_35_FastText_historicalVAD.tsv,0.8556,0.0,0.6325,0.0,0.7395,0.0,0.7425
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_36_FastText_historicalVAD.tsv,0.8733,0.0,0.6801,0.0,0.7549,0.0,0.7695
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_37_FastText_historicalVAD.tsv,0.8663,0.0,0.6657,0.0,0.7174,0.0,0.7498
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_38_FastText_historicalVAD.tsv,0.8688,0.0,0.6516,0.0,0.7573,0.0,0.7593
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_39_FastText_historicalVAD.tsv,0.8517,0.0,0.6678,0.0,0.6976,0.0,0.739
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_3_FastText_historicalVAD.tsv,0.8661,0.0,0.6593,0.0,0.7386,0.0,0.7547
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_40_FastText_historicalVAD.tsv,0.8611,0.0,0.6673,0.0,0.7517,0.0,0.7601
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_41_FastText_historicalVAD.tsv,0.8585,0.0,0.6837,0.0,0.7309,0.0,0.7577
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_42_FastText_historicalVAD.tsv,0.8585,0.0,0.6699,0.0,0.7491,0.0,0.7591
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_43_FastText_historicalVAD.tsv,0.8598,0.0,0.6481,0.0,0.6911,0.0,0.733
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_44_FastText_historicalVAD.tsv,0.8487,0.0,0.6696,0.0,0.7219,0.0,0.7467
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_45_FastText_historicalVAD.tsv,0.8676,0.0,0.713,0.0,0.7213,0.0,0.7673
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_46_FastText_historicalVAD.tsv,0.8675,0.0,0.6882,0.0,0.7201,0.0,0.7586
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_47_FastText_historicalVAD.tsv,0.8609,0.0,0.6567,0.0,0.7205,0.0,0.746
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_48_FastText_historicalVAD.tsv,0.8681,0.0,0.6822,0.0,0.7438,0.0,0.7647
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_49_FastText_historicalVAD.tsv,0.8781,0.0,0.678,0.0,0.7326,0.0,0.7629
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_4_FastText_historicalVAD.tsv,0.8661,0.0,0.6245,0.0,0.7266,0.0,0.7391
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_50_FastText_historicalVAD.tsv,0.8645,0.0,0.7033,0.0,0.7462,0.0,0.7713
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_5_FastText_historicalVAD.tsv,0.8647,0.0,0.6814,0.0,0.743,0.0,0.763
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_6_FastText_historicalVAD.tsv,0.863,0.0,0.7139,0.0,0.7217,0.0,0.7662
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_7_FastText_historicalVAD.tsv,0.8722,0.0,0.6307,0.0,0.7327,0.0,0.7452
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_8_FastText_historicalVAD.tsv,0.8663,0.0,0.6831,0.0,0.7757,0.0,0.775
HistoricalVAD\FastText_LinearRegression\NRC_VAD6000\NRC_VAD_6000_9_FastText_historicalVAD.tsv,0.8504,0.0,0.6679,0.0,0.7087,0.0,0.7423
Mean,0.8667500000000001,0.0,0.6707860000000001,0.0,0.73208,0.0,0.756536
