,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_3_SGNS_historicalVAD.tsv,0.8829,0.0,0.6349,0.0,0.7523,0.0,0.7567
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_40_SGNS_historicalVAD.tsv,0.877,0.0,0.6766,0.0,0.7382,0.0,0.7639
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_41_SGNS_historicalVAD.tsv,0.8865,0.0,0.6419,0.0,0.6901,0.0,0.7395
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_42_SGNS_historicalVAD.tsv,0.905,0.0,0.6386,0.0,0.7866,0.0,0.7768
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_43_SGNS_historicalVAD.tsv,0.8882,0.0,0.6484,0.0,0.7358,0.0,0.7574
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_44_SGNS_historicalVAD.tsv,0.8736,0.0,0.6108,0.0,0.7369,0.0,0.7404
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_45_SGNS_historicalVAD.tsv,0.8953,0.0,0.5923,0.0001,0.7346,0.0,0.7407
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_46_SGNS_historicalVAD.tsv,0.8754,0.0,0.6221,0.0,0.7704,0.0,0.756
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_47_SGNS_historicalVAD.tsv,0.8892,0.0,0.6672,0.0,0.7304,0.0,0.7623
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_48_SGNS_historicalVAD.tsv,0.8884,0.0,0.6487,0.0,0.7126,0.0,0.7499
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_49_SGNS_historicalVAD.tsv,0.911,0.0,0.6853,0.0,0.7356,0.0,0.7773
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_4_SGNS_historicalVAD.tsv,0.8871,0.0,0.6479,0.0,0.6634,0.0,0.7328
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_50_SGNS_historicalVAD.tsv,0.8797,0.0,0.6213,0.0,0.7246,0.0,0.7418
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_5_SGNS_historicalVAD.tsv,0.8958,0.0,0.6204,0.0,0.7208,0.0,0.7457
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_6_SGNS_historicalVAD.tsv,0.8791,0.0,0.6849,0.0,0.7708,0.0,0.7783
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_7_SGNS_historicalVAD.tsv,0.8764,0.0,0.578,0.0001,0.6487,0.0,0.701
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_8_SGNS_historicalVAD.tsv,0.8814,0.0,0.6216,0.0,0.7293,0.0,0.7441
HistoricalVAD\SGNS_LinearRegression\NRC_VAD3000\NRC_VAD_3000_9_SGNS_historicalVAD.tsv,0.8862,0.0,0.7133,0.0,0.717,0.0,0.7721
Mean,0.8872380000000001,0.0,0.64512,1e-05,0.7281760000000002,0.0,0.7535080000000001
