,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_21_FastText_historicalVAD.tsv,0.876,0.0,0.531,0.0006,0.7269,0.0,0.7113
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_22_FastText_historicalVAD.tsv,0.8685,0.0,0.5304,0.0006,0.7247,0.0,0.7078
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_23_FastText_historicalVAD.tsv,0.8679,0.0,0.5216,0.0008,0.7068,0.0,0.6988
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_24_FastText_historicalVAD.tsv,0.8732,0.0,0.5127,0.001,0.729,0.0,0.705
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_25_FastText_historicalVAD.tsv,0.8723,0.0,0.4916,0.0017,0.7298,0.0,0.6979
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_26_FastText_historicalVAD.tsv,0.8649,0.0,0.5308,0.0006,0.7144,0.0,0.7034
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_27_FastText_historicalVAD.tsv,0.8687,0.0,0.5273,0.0007,0.7168,0.0,0.7043
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_28_FastText_historicalVAD.tsv,0.8808,0.0,0.5211,0.0008,0.7486,0.0,0.7168
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_29_FastText_historicalVAD.tsv,0.8697,0.0,0.5353,0.0005,0.7224,0.0,0.7091
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_2_FastText_historicalVAD.tsv,0.8725,0.0,0.5316,0.0006,0.7157,0.0,0.7066
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_30_FastText_historicalVAD.tsv,0.8667,0.0,0.5235,0.0007,0.7216,0.0,0.7039
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_31_FastText_historicalVAD.tsv,0.8727,0.0,0.5182,0.0009,0.7384,0.0,0.7098
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_32_FastText_historicalVAD.tsv,0.8737,0.0,0.516,0.0009,0.723,0.0,0.7043
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_33_FastText_historicalVAD.tsv,0.8781,0.0,0.5405,0.0005,0.7401,0.0,0.7196
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_34_FastText_historicalVAD.tsv,0.8776,0.0,0.5282,0.0007,0.7156,0.0,0.7071
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_35_FastText_historicalVAD.tsv,0.8649,0.0,0.5143,0.001,0.7307,0.0,0.7033
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_36_FastText_historicalVAD.tsv,0.8682,0.0,0.5279,0.0007,0.7068,0.0,0.701
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_37_FastText_historicalVAD.tsv,0.8686,0.0,0.5173,0.0009,0.7247,0.0,0.7035
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_38_FastText_historicalVAD.tsv,0.8782,0.0,0.4935,0.0016,0.7294,0.0,0.7004
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_39_FastText_historicalVAD.tsv,0.8639,0.0,0.5072,0.0012,0.7239,0.0,0.6984
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_3_FastText_historicalVAD.tsv,0.8752,0.0,0.553,0.0003,0.7258,0.0,0.718
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_40_FastText_historicalVAD.tsv,0.8713,0.0,0.5283,0.0007,0.7164,0.0,0.7053
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_41_FastText_historicalVAD.tsv,0.8647,0.0,0.4838,0.0021,0.7137,0.0,0.6874
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_42_FastText_historicalVAD.tsv,0.8688,0.0,0.5202,0.0008,0.7455,0.0,0.7115
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_43_FastText_historicalVAD.tsv,0.8737,0.0,0.4978,0.0015,0.7245,0.0,0.6987
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_44_FastText_historicalVAD.tsv,0.8749,0.0,0.5004,0.0014,0.7351,0.0,0.7034
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_45_FastText_historicalVAD.tsv,0.869,0.0,0.5382,0.0005,0.7279,0.0,0.7117
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_46_FastText_historicalVAD.tsv,0.8708,0.0,0.5211,0.0008,0.7206,0.0,0.7041
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_47_FastText_historicalVAD.tsv,0.8738,0.0,0.5078,0.0011,0.7196,0.0,0.7004
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_48_FastText_historicalVAD.tsv,0.8642,0.0,0.5429,0.0004,0.7155,0.0,0.7075
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_49_FastText_historicalVAD.tsv,0.8724,0.0,0.5017,0.0013,0.7214,0.0,0.6985
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_4_FastText_historicalVAD.tsv,0.8717,0.0,0.5069,0.0012,0.6988,0.0,0.6925
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_50_FastText_historicalVAD.tsv,0.8684,0.0,0.5201,0.0008,0.6883,0.0,0.6923
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_5_FastText_historicalVAD.tsv,0.8868,0.0,0.5158,0.0009,0.7314,0.0,0.7113
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_6_FastText_historicalVAD.tsv,0.8746,0.0,0.5041,0.0013,0.721,0.0,0.6999
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_7_FastText_historicalVAD.tsv,0.8709,0.0,0.5494,0.0004,0.7309,0.0,0.7171
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_8_FastText_historicalVAD.tsv,0.8771,0.0,0.5496,0.0004,0.7059,0.0,0.7109
HistoricalVAD\FastText_LinearRegression\Warriner7000\Warriner_7000_9_FastText_historicalVAD.tsv,0.8796,0.0,0.4979,0.0015,0.7152,0.0,0.6976
Mean,0.8708380000000001,0.0,0.5201940000000002,0.0009,0.7210200000000002,0.0,0.7040200000000002
