,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_21_SGNS_historicalVAD.tsv,0.8873,0.0,0.6176,0.0,0.7281,0.0,0.7443
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_22_SGNS_historicalVAD.tsv,0.8942,0.0,0.6771,0.0,0.7804,0.0,0.7839
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_23_SGNS_historicalVAD.tsv,0.906,0.0,0.6639,0.0,0.7655,0.0,0.7785
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_24_SGNS_historicalVAD.tsv,0.8973,0.0,0.6255,0.0,0.7262,0.0,0.7497
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_25_SGNS_historicalVAD.tsv,0.8875,0.0,0.6441,0.0,0.7235,0.0,0.7517
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_26_SGNS_historicalVAD.tsv,0.9002,0.0,0.6361,0.0,0.762,0.0,0.7661
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_27_SGNS_historicalVAD.tsv,0.8882,0.0,0.6575,0.0,0.743,0.0,0.7629
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_28_SGNS_historicalVAD.tsv,0.8888,0.0,0.6612,0.0,0.6842,0.0,0.7448
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_29_SGNS_historicalVAD.tsv,0.898,0.0,0.6583,0.0,0.7477,0.0,0.768
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_2_SGNS_historicalVAD.tsv,0.8809,0.0,0.625,0.0,0.7288,0.0,0.7449
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_30_SGNS_historicalVAD.tsv,0.8928,0.0,0.6109,0.0,0.7356,0.0,0.7464
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_31_SGNS_historicalVAD.tsv,0.8858,0.0,0.6379,0.0,0.7433,0.0,0.7557
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_32_SGNS_historicalVAD.tsv,0.9013,0.0,0.631,0.0,0.7534,0.0,0.7619
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_33_SGNS_historicalVAD.tsv,0.897,0.0,0.6411,0.0,0.7242,0.0,0.7541
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_34_SGNS_historicalVAD.tsv,0.8879,0.0,0.6872,0.0,0.7136,0.0,0.7629
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_35_SGNS_historicalVAD.tsv,0.8947,0.0,0.6384,0.0,0.7462,0.0,0.7598
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_36_SGNS_historicalVAD.tsv,0.8995,0.0,0.6579,0.0,0.7332,0.0,0.7635
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_37_SGNS_historicalVAD.tsv,0.8967,0.0,0.6748,0.0,0.7644,0.0,0.7786
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_38_SGNS_historicalVAD.tsv,0.8986,0.0,0.6526,0.0,0.7412,0.0,0.7641
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_39_SGNS_historicalVAD.tsv,0.8915,0.0,0.6783,0.0,0.735,0.0,0.7683
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_3_SGNS_historicalVAD.tsv,0.892,0.0,0.6396,0.0,0.7435,0.0,0.7584
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_40_SGNS_historicalVAD.tsv,0.8843,0.0,0.6162,0.0,0.7303,0.0,0.7436
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_41_SGNS_historicalVAD.tsv,0.8796,0.0,0.6535,0.0,0.7057,0.0,0.7463
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_42_SGNS_historicalVAD.tsv,0.8913,0.0,0.6569,0.0,0.7313,0.0,0.7598
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_43_SGNS_historicalVAD.tsv,0.8882,0.0,0.5952,0.0001,0.741,0.0,0.7415
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_44_SGNS_historicalVAD.tsv,0.8822,0.0,0.6086,0.0,0.7549,0.0,0.7486
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_45_SGNS_historicalVAD.tsv,0.8784,0.0,0.6408,0.0,0.757,0.0,0.7587
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_46_SGNS_historicalVAD.tsv,0.8798,0.0,0.6693,0.0,0.717,0.0,0.7554
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_47_SGNS_historicalVAD.tsv,0.8847,0.0,0.6423,0.0,0.7385,0.0,0.7552
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_48_SGNS_historicalVAD.tsv,0.8827,0.0,0.6711,0.0,0.7384,0.0,0.7641
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_49_SGNS_historicalVAD.tsv,0.8998,0.0,0.6669,0.0,0.7526,0.0,0.7731
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_4_SGNS_historicalVAD.tsv,0.8874,0.0,0.6498,0.0,0.7364,0.0,0.7579
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_50_SGNS_historicalVAD.tsv,0.8917,0.0,0.6121,0.0,0.7208,0.0,0.7415
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_5_SGNS_historicalVAD.tsv,0.8671,0.0,0.6222,0.0,0.6647,0.0,0.718
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_6_SGNS_historicalVAD.tsv,0.8796,0.0,0.6545,0.0,0.7543,0.0,0.7628
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_7_SGNS_historicalVAD.tsv,0.9007,0.0,0.6292,0.0,0.728,0.0,0.7526
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_8_SGNS_historicalVAD.tsv,0.8866,0.0,0.6666,0.0,0.776,0.0,0.7764
HistoricalVAD\SGNS_LinearRegression\NRC_VAD5000\NRC_VAD_5000_9_SGNS_historicalVAD.tsv,0.8804,0.0,0.6599,0.0,0.7187,0.0,0.753
Mean,0.8899300000000001,0.0,0.646574,2e-06,0.7372920000000001,0.0,0.7579360000000002
