,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_1_SGNS_historicalVAD.tsv,0.7829,0.0,0.6329,0.0,0.528,0.0006,0.6479
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_20_SGNS_historicalVAD.tsv,0.7841,0.0,0.6286,0.0,0.5297,0.0005,0.6475
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_21_SGNS_historicalVAD.tsv,0.783,0.0,0.6257,0.0,0.5308,0.0005,0.6465
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_22_SGNS_historicalVAD.tsv,0.7897,0.0,0.6332,0.0,0.5354,0.0004,0.6528
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_23_SGNS_historicalVAD.tsv,0.7785,0.0,0.6264,0.0,0.5316,0.0005,0.6455
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_24_SGNS_historicalVAD.tsv,0.7816,0.0,0.6254,0.0,0.5426,0.0004,0.6499
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_25_SGNS_historicalVAD.tsv,0.7788,0.0,0.6323,0.0,0.5342,0.0005,0.6484
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_26_SGNS_historicalVAD.tsv,0.7909,0.0,0.6285,0.0,0.5336,0.0005,0.651
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_27_SGNS_historicalVAD.tsv,0.7836,0.0,0.6297,0.0,0.5322,0.0005,0.6485
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_28_SGNS_historicalVAD.tsv,0.7883,0.0,0.6314,0.0,0.5334,0.0005,0.651
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_29_SGNS_historicalVAD.tsv,0.7886,0.0,0.6361,0.0,0.541,0.0004,0.6552
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_2_SGNS_historicalVAD.tsv,0.7846,0.0,0.6268,0.0,0.5266,0.0006,0.646
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_30_SGNS_historicalVAD.tsv,0.7936,0.0,0.6352,0.0,0.5421,0.0004,0.657
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_31_SGNS_historicalVAD.tsv,0.7841,0.0,0.6299,0.0,0.5376,0.0004,0.6506
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_32_SGNS_historicalVAD.tsv,0.7851,0.0,0.6314,0.0,0.5351,0.0004,0.6506
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_33_SGNS_historicalVAD.tsv,0.785,0.0,0.6309,0.0,0.5406,0.0004,0.6521
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_34_SGNS_historicalVAD.tsv,0.7903,0.0,0.6305,0.0,0.529,0.0005,0.6499
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_35_SGNS_historicalVAD.tsv,0.7845,0.0,0.6332,0.0,0.5261,0.0006,0.6479
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_36_SGNS_historicalVAD.tsv,0.7845,0.0,0.6317,0.0,0.5358,0.0004,0.6507
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_37_SGNS_historicalVAD.tsv,0.7859,0.0,0.6369,0.0,0.5259,0.0006,0.6496
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_38_SGNS_historicalVAD.tsv,0.7884,0.0,0.6271,0.0,0.5301,0.0005,0.6485
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_39_SGNS_historicalVAD.tsv,0.7926,0.0,0.635,0.0,0.5317,0.0005,0.6531
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_3_SGNS_historicalVAD.tsv,0.7807,0.0,0.6294,0.0,0.5295,0.0005,0.6465
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_40_SGNS_historicalVAD.tsv,0.7878,0.0,0.6344,0.0,0.5305,0.0005,0.6509
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_41_SGNS_historicalVAD.tsv,0.7765,0.0,0.6202,0.0,0.5359,0.0004,0.6442
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_42_SGNS_historicalVAD.tsv,0.7865,0.0,0.636,0.0,0.5259,0.0006,0.6495
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_43_SGNS_historicalVAD.tsv,0.7873,0.0,0.6331,0.0,0.5276,0.0006,0.6493
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_44_SGNS_historicalVAD.tsv,0.7783,0.0,0.6302,0.0,0.5375,0.0004,0.6487
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_45_SGNS_historicalVAD.tsv,0.7859,0.0,0.6402,0.0,0.5391,0.0004,0.6551
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_46_SGNS_historicalVAD.tsv,0.7862,0.0,0.6212,0.0,0.5468,0.0003,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_47_SGNS_historicalVAD.tsv,0.7747,0.0,0.6281,0.0,0.5384,0.0004,0.6471
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_48_SGNS_historicalVAD.tsv,0.7893,0.0,0.6346,0.0,0.5426,0.0004,0.6555
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_49_SGNS_historicalVAD.tsv,0.7891,0.0,0.6371,0.0,0.5425,0.0004,0.6563
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_4_SGNS_historicalVAD.tsv,0.7758,0.0,0.637,0.0,0.5234,0.0006,0.6454
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_50_SGNS_historicalVAD.tsv,0.785,0.0,0.6259,0.0,0.5378,0.0004,0.6496
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_5_SGNS_historicalVAD.tsv,0.7759,0.0,0.6384,0.0,0.5398,0.0004,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_6_SGNS_historicalVAD.tsv,0.7857,0.0,0.6308,0.0,0.5515,0.0003,0.656
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_7_SGNS_historicalVAD.tsv,0.7871,0.0,0.6301,0.0,0.531,0.0005,0.6494
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_8_SGNS_historicalVAD.tsv,0.7859,0.0,0.6313,0.0,0.5486,0.0003,0.6553
HistoricalVAD\SGNS_PaRaSim\NRC_VAD6000\NRC_VAD_6000_9_SGNS_historicalVAD.tsv,0.784,0.0,0.6334,0.0,0.5269,0.0006,0.6481
Mean,0.784916,0.0,0.631818,0.0,0.535494,0.0004520000000000001,0.6507520000000001
