,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_37_SGNS_historicalVAD.tsv,0.8861,0.0,0.6387,0.0,0.7427,0.0,0.7558
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_38_SGNS_historicalVAD.tsv,0.8902,0.0,0.6449,0.0,0.7511,0.0,0.7621
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_39_SGNS_historicalVAD.tsv,0.8873,0.0,0.6603,0.0,0.7409,0.0,0.7628
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_3_SGNS_historicalVAD.tsv,0.8855,0.0,0.6486,0.0,0.7426,0.0,0.7589
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_40_SGNS_historicalVAD.tsv,0.8862,0.0,0.652,0.0,0.7501,0.0,0.7628
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_41_SGNS_historicalVAD.tsv,0.8923,0.0,0.6612,0.0,0.7533,0.0,0.7689
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_42_SGNS_historicalVAD.tsv,0.89,0.0,0.6535,0.0,0.7503,0.0,0.7646
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_43_SGNS_historicalVAD.tsv,0.8816,0.0,0.6413,0.0,0.7468,0.0,0.7566
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_44_SGNS_historicalVAD.tsv,0.8913,0.0,0.6531,0.0,0.7523,0.0,0.7656
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_45_SGNS_historicalVAD.tsv,0.8913,0.0,0.6477,0.0,0.7547,0.0,0.7646
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_46_SGNS_historicalVAD.tsv,0.8847,0.0,0.6289,0.0,0.7532,0.0,0.7556
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_47_SGNS_historicalVAD.tsv,0.8863,0.0,0.6683,0.0,0.7473,0.0,0.7673
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_48_SGNS_historicalVAD.tsv,0.8836,0.0,0.6554,0.0,0.7381,0.0,0.759
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_49_SGNS_historicalVAD.tsv,0.89,0.0,0.6523,0.0,0.7437,0.0,0.762
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_4_SGNS_historicalVAD.tsv,0.8899,0.0,0.64,0.0,0.7425,0.0,0.7575
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_50_SGNS_historicalVAD.tsv,0.8845,0.0,0.6479,0.0,0.7701,0.0,0.7675
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_5_SGNS_historicalVAD.tsv,0.8874,0.0,0.6512,0.0,0.763,0.0,0.7672
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_6_SGNS_historicalVAD.tsv,0.8916,0.0,0.6623,0.0,0.7455,0.0,0.7665
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_7_SGNS_historicalVAD.tsv,0.891,0.0,0.6576,0.0,0.7603,0.0,0.7697
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_8_SGNS_historicalVAD.tsv,0.8845,0.0,0.6308,0.0,0.7598,0.0,0.7584
HistoricalVAD\SGNS_LinearRegression\NRC_VAD9000\NRC_VAD_9000_9_SGNS_historicalVAD.tsv,0.8902,0.0,0.6443,0.0,0.735,0.0,0.7565
Mean,0.887546,0.0,0.651878,0.0,0.750398,0.0,0.7632860000000001
