,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_29_SGNS_historicalVAD.tsv,0.798,0.0,0.6176,0.0,0.5484,0.0003,0.6547
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_2_SGNS_historicalVAD.tsv,0.7799,0.0,0.6189,0.0,0.545,0.0003,0.6479
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_30_SGNS_historicalVAD.tsv,0.7777,0.0,0.6231,0.0,0.5266,0.0006,0.6425
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_31_SGNS_historicalVAD.tsv,0.786,0.0,0.6322,0.0,0.5108,0.0009,0.643
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_32_SGNS_historicalVAD.tsv,0.7898,0.0,0.6432,0.0,0.5266,0.0006,0.6532
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_33_SGNS_historicalVAD.tsv,0.7853,0.0,0.6392,0.0,0.5298,0.0005,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_34_SGNS_historicalVAD.tsv,0.7829,0.0,0.6245,0.0,0.5257,0.0006,0.6444
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_35_SGNS_historicalVAD.tsv,0.7761,0.0,0.6302,0.0,0.5313,0.0005,0.6459
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_36_SGNS_historicalVAD.tsv,0.7833,0.0,0.6215,0.0,0.5358,0.0004,0.6469
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_37_SGNS_historicalVAD.tsv,0.773,0.0,0.6127,0.0,0.5258,0.0006,0.6372
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_38_SGNS_historicalVAD.tsv,0.7808,0.0,0.6285,0.0,0.5277,0.0006,0.6456
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_39_SGNS_historicalVAD.tsv,0.7927,0.0,0.6233,0.0,0.5594,0.0002,0.6584
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_3_SGNS_historicalVAD.tsv,0.7731,0.0,0.6147,0.0,0.521,0.0007,0.6363
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_40_SGNS_historicalVAD.tsv,0.758,0.0,0.6252,0.0,0.5421,0.0004,0.6418
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_41_SGNS_historicalVAD.tsv,0.7724,0.0,0.6361,0.0,0.5443,0.0003,0.6509
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_42_SGNS_historicalVAD.tsv,0.7779,0.0,0.6188,0.0,0.5335,0.0005,0.6434
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_43_SGNS_historicalVAD.tsv,0.7778,0.0,0.639,0.0,0.5217,0.0007,0.6462
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_44_SGNS_historicalVAD.tsv,0.789,0.0,0.6356,0.0,0.5373,0.0004,0.654
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_45_SGNS_historicalVAD.tsv,0.7972,0.0,0.6283,0.0,0.5215,0.0007,0.649
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_46_SGNS_historicalVAD.tsv,0.7842,0.0,0.6275,0.0,0.523,0.0006,0.6449
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_47_SGNS_historicalVAD.tsv,0.7708,0.0,0.6381,0.0,0.5306,0.0005,0.6465
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_48_SGNS_historicalVAD.tsv,0.7905,0.0,0.6361,0.0,0.541,0.0004,0.6558
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_49_SGNS_historicalVAD.tsv,0.7761,0.0,0.6399,0.0,0.5205,0.0007,0.6455
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_4_SGNS_historicalVAD.tsv,0.7896,0.0,0.6331,0.0,0.5173,0.0007,0.6466
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_50_SGNS_historicalVAD.tsv,0.7765,0.0,0.6294,0.0,0.5346,0.0005,0.6468
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_5_SGNS_historicalVAD.tsv,0.7904,0.0,0.6319,0.0,0.5379,0.0004,0.6534
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_6_SGNS_historicalVAD.tsv,0.7865,0.0,0.6351,0.0,0.5478,0.0003,0.6565
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_7_SGNS_historicalVAD.tsv,0.7813,0.0,0.6336,0.0,0.5233,0.0006,0.6461
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_8_SGNS_historicalVAD.tsv,0.7829,0.0,0.6468,0.0,0.5332,0.0005,0.6543
HistoricalVAD\SGNS_PaRaSim\NRC_VAD3000\NRC_VAD_3000_9_SGNS_historicalVAD.tsv,0.7861,0.0,0.6359,0.0,0.5461,0.0003,0.656
Mean,0.7832339999999999,0.0,0.63067,0.0,0.5320280000000001,0.0005160000000000001,0.6486479999999999
