,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_25_FastText_historicalVAD.tsv,0.8689,0.0,0.5244,0.0007,0.725,0.0,0.7061
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_26_FastText_historicalVAD.tsv,0.8697,0.0,0.5324,0.0006,0.7304,0.0,0.7108
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_27_FastText_historicalVAD.tsv,0.871,0.0,0.5217,0.0008,0.7294,0.0,0.7074
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_28_FastText_historicalVAD.tsv,0.8704,0.0,0.5296,0.0006,0.7152,0.0,0.7051
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_29_FastText_historicalVAD.tsv,0.8699,0.0,0.5042,0.0012,0.7209,0.0,0.6983
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_2_FastText_historicalVAD.tsv,0.8698,0.0,0.5244,0.0007,0.7199,0.0,0.7047
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_30_FastText_historicalVAD.tsv,0.8738,0.0,0.5128,0.001,0.7301,0.0,0.7056
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_31_FastText_historicalVAD.tsv,0.8741,0.0,0.5269,0.0007,0.734,0.0,0.7116
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_32_FastText_historicalVAD.tsv,0.873,0.0,0.5255,0.0007,0.7165,0.0,0.705
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_33_FastText_historicalVAD.tsv,0.8731,0.0,0.513,0.001,0.7288,0.0,0.7049
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_34_FastText_historicalVAD.tsv,0.8777,0.0,0.5259,0.0007,0.7366,0.0,0.7134
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_35_FastText_historicalVAD.tsv,0.8734,0.0,0.5239,0.0007,0.7155,0.0,0.7043
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_36_FastText_historicalVAD.tsv,0.8743,0.0,0.5321,0.0006,0.7247,0.0,0.7104
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_37_FastText_historicalVAD.tsv,0.8687,0.0,0.5252,0.0007,0.7214,0.0,0.7051
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_38_FastText_historicalVAD.tsv,0.8743,0.0,0.5066,0.0012,0.7222,0.0,0.701
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_39_FastText_historicalVAD.tsv,0.8774,0.0,0.5261,0.0007,0.7367,0.0,0.7134
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_3_FastText_historicalVAD.tsv,0.8726,0.0,0.5244,0.0007,0.7169,0.0,0.7047
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_40_FastText_historicalVAD.tsv,0.8746,0.0,0.5373,0.0005,0.7356,0.0,0.7158
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_41_FastText_historicalVAD.tsv,0.8721,0.0,0.5285,0.0006,0.731,0.0,0.7105
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_42_FastText_historicalVAD.tsv,0.8745,0.0,0.522,0.0008,0.7279,0.0,0.7081
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_43_FastText_historicalVAD.tsv,0.8739,0.0,0.5119,0.001,0.719,0.0,0.7016
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_44_FastText_historicalVAD.tsv,0.8776,0.0,0.5181,0.0009,0.7193,0.0,0.705
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_45_FastText_historicalVAD.tsv,0.868,0.0,0.5245,0.0007,0.7209,0.0,0.7045
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_46_FastText_historicalVAD.tsv,0.8716,0.0,0.5161,0.0009,0.7244,0.0,0.7041
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_47_FastText_historicalVAD.tsv,0.8654,0.0,0.5071,0.0012,0.7271,0.0,0.6999
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_48_FastText_historicalVAD.tsv,0.8682,0.0,0.52,0.0008,0.7044,0.0,0.6975
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_49_FastText_historicalVAD.tsv,0.8714,0.0,0.5298,0.0006,0.7259,0.0,0.709
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_4_FastText_historicalVAD.tsv,0.8684,0.0,0.5119,0.001,0.716,0.0,0.6988
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_50_FastText_historicalVAD.tsv,0.8732,0.0,0.5369,0.0005,0.7156,0.0,0.7086
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_5_FastText_historicalVAD.tsv,0.8713,0.0,0.5363,0.0005,0.7238,0.0,0.7105
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_6_FastText_historicalVAD.tsv,0.8721,0.0,0.5133,0.001,0.7235,0.0,0.703
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_7_FastText_historicalVAD.tsv,0.8764,0.0,0.5222,0.0008,0.7247,0.0,0.7078
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_8_FastText_historicalVAD.tsv,0.8746,0.0,0.5122,0.001,0.7259,0.0,0.7042
HistoricalVAD\FastText_LinearRegression\Warriner8000\Warriner_8000_9_FastText_historicalVAD.tsv,0.8734,0.0,0.5164,0.0009,0.7304,0.0,0.7067
Mean,0.8722419999999999,0.0,0.522122,0.00079,0.723508,0.0,0.70596
