,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_22_SGNS_historicalVAD.tsv,0.8679,0.0,0.6558,0.0,0.5577,0.0002,0.6938
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_23_SGNS_historicalVAD.tsv,0.8788,0.0,0.6759,0.0,0.5891,0.0001,0.7146
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_24_SGNS_historicalVAD.tsv,0.8566,0.0,0.6721,0.0,0.5449,0.0003,0.6912
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_25_SGNS_historicalVAD.tsv,0.8781,0.0,0.6671,0.0,0.568,0.0002,0.7044
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_26_SGNS_historicalVAD.tsv,0.8751,0.0,0.6816,0.0,0.5714,0.0001,0.7094
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_27_SGNS_historicalVAD.tsv,0.8635,0.0,0.647,0.0,0.5584,0.0002,0.6896
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_28_SGNS_historicalVAD.tsv,0.8574,0.0,0.6544,0.0,0.5641,0.0002,0.692
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_29_SGNS_historicalVAD.tsv,0.8669,0.0,0.6348,0.0,0.564,0.0002,0.6886
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_2_SGNS_historicalVAD.tsv,0.8802,0.0,0.654,0.0,0.5418,0.0004,0.692
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_30_SGNS_historicalVAD.tsv,0.8667,0.0,0.6382,0.0,0.5664,0.0002,0.6905
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_31_SGNS_historicalVAD.tsv,0.8712,0.0,0.6867,0.0,0.5742,0.0001,0.7107
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_32_SGNS_historicalVAD.tsv,0.874,0.0,0.6364,0.0,0.5597,0.0002,0.6901
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_33_SGNS_historicalVAD.tsv,0.8713,0.0,0.6527,0.0,0.5595,0.0002,0.6945
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_34_SGNS_historicalVAD.tsv,0.8766,0.0,0.6425,0.0,0.5931,0.0001,0.7041
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_35_SGNS_historicalVAD.tsv,0.8691,0.0,0.655,0.0,0.5562,0.0002,0.6935
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_36_SGNS_historicalVAD.tsv,0.8734,0.0,0.6594,0.0,0.5299,0.0005,0.6876
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_37_SGNS_historicalVAD.tsv,0.8615,0.0,0.6386,0.0,0.5324,0.0005,0.6775
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_38_SGNS_historicalVAD.tsv,0.8685,0.0,0.6296,0.0,0.5692,0.0002,0.6891
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_39_SGNS_historicalVAD.tsv,0.868,0.0,0.6647,0.0,0.5629,0.0002,0.6985
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_3_SGNS_historicalVAD.tsv,0.8732,0.0,0.6555,0.0,0.56,0.0002,0.6962
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_40_SGNS_historicalVAD.tsv,0.8814,0.0,0.6821,0.0,0.5933,0.0001,0.7189
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_41_SGNS_historicalVAD.tsv,0.8777,0.0,0.676,0.0,0.568,0.0002,0.7072
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_42_SGNS_historicalVAD.tsv,0.8742,0.0,0.6268,0.0,0.5713,0.0001,0.6908
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_43_SGNS_historicalVAD.tsv,0.8711,0.0,0.6607,0.0,0.5771,0.0001,0.703
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_44_SGNS_historicalVAD.tsv,0.8781,0.0,0.6844,0.0,0.5809,0.0001,0.7145
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_45_SGNS_historicalVAD.tsv,0.865,0.0,0.6278,0.0,0.5474,0.0003,0.6801
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_46_SGNS_historicalVAD.tsv,0.8707,0.0,0.6678,0.0,0.5594,0.0002,0.6993
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_47_SGNS_historicalVAD.tsv,0.8718,0.0,0.6512,0.0,0.5557,0.0002,0.6929
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_48_SGNS_historicalVAD.tsv,0.8712,0.0,0.6695,0.0,0.5678,0.0002,0.7028
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_49_SGNS_historicalVAD.tsv,0.8776,0.0,0.6454,0.0,0.5674,0.0002,0.6968
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_4_SGNS_historicalVAD.tsv,0.8708,0.0,0.6482,0.0,0.548,0.0003,0.689
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_50_SGNS_historicalVAD.tsv,0.872,0.0,0.6315,0.0,0.5458,0.0003,0.6831
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_5_SGNS_historicalVAD.tsv,0.8715,0.0,0.6608,0.0,0.5496,0.0003,0.694
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_6_SGNS_historicalVAD.tsv,0.8768,0.0,0.6261,0.0,0.5572,0.0002,0.6867
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_7_SGNS_historicalVAD.tsv,0.8739,0.0,0.6618,0.0,0.5448,0.0003,0.6935
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_8_SGNS_historicalVAD.tsv,0.8724,0.0,0.6586,0.0,0.557,0.0002,0.696
stable_words\SGNS_LinearRegression\Warriner6000\Warriner_6000_9_SGNS_historicalVAD.tsv,0.8711,0.0,0.6601,0.0,0.5578,0.0002,0.6964
Mean,0.871576,0.0,0.653838,2e-06,0.563236,0.00020400000000000003,0.6962279999999998
